"Entity","country","latitude","longitude","Code.x","Year.x","visitors","Code.y","Year.y","length_stay"
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2005,9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2012,6.8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2002,9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2011,6.7
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2001,12
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2015,6.7
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2003,10
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",1999,9.4
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",1998,9.3
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2013,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2008,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2014,6.8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2000,9.13
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2007,8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2010,6.3
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",1996,9.1
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",2009,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",1995,8.9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2019,1.9593254,"VGB",1997,7.9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2006,7.25
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2004,11
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2005,9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2012,6.8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2002,9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2011,6.7
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2001,12
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2015,6.7
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2003,10
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",1999,9.4
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",1998,9.3
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2013,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2008,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2014,6.8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2000,9.13
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2007,8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2010,6.3
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",1996,9.1
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",2009,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",1995,8.9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2005,1.4332345,"VGB",1997,7.9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2006,7.25
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2004,11
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2005,9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2012,6.8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2002,9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2011,6.7
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2001,12
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2015,6.7
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2003,10
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",1999,9.4
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",1998,9.3
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2013,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2008,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2014,6.8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2000,9.13
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2007,8
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2010,6.3
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",1996,9.1
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",2009,6.5
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",1995,8.9
"British Virgin Islands","VG",18.420695,-64.639968,"VGB",2004,1.6743422,"VGB",1997,7.9
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",2017,2.21
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",2016,2.2
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",1996,2.6
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",1997,2.14
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",2020,4.5
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",1999,2.93
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",1998,1.84
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",2019,2.34
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",2000,1.88
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",1995,3
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",2021,5.8
"Brunei","BN",4.535277,114.727669,"BRN",2017,0.042471044,"BRN",2018,2.33
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",2017,2.21
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",2016,2.2
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",1996,2.6
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",1997,2.14
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",2020,4.5
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",1999,2.93
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",1998,1.84
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",2019,2.34
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",2000,1.88
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",1995,3
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",2021,5.8
"Brunei","BN",4.535277,114.727669,"BRN",2018,0.06834532,"BRN",2018,2.33
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",2017,2.21
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",2016,2.2
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",1996,2.6
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",1997,2.14
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",2020,4.5
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",1999,2.93
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",1998,1.84
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",2019,2.34
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",2000,1.88
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",1995,3
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",2021,5.8
"Brunei","BN",4.535277,114.727669,"BRN",2016,0.11415525,"BRN",2018,2.33
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",2017,2.21
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",2016,2.2
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",1996,2.6
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",1997,2.14
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",2020,4.5
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",1999,2.93
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",1998,1.84
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",2019,2.34
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",2000,1.88
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",1995,3
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",2021,5.8
"Brunei","BN",4.535277,114.727669,"BRN",2019,0.045045044,"BRN",2018,2.33
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",2017,2.21
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",2016,2.2
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",1996,2.6
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",1997,2.14
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",2020,4.5
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",1999,2.93
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",1998,1.84
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",2019,2.34
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",2000,1.88
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",1995,3
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",2021,5.8
"Brunei","BN",4.535277,114.727669,"BRN",2020,0.024077047,"BRN",2018,2.33
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2011,3.73
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2021,3.12
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2018,3.47
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2010,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2020,2.97
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2009,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2012,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2015,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2007,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2006,4.07
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2004,4.23
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2014,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2000,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",1999,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2017,3.52
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2019,3.33
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2003,4.21
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2008,3.6
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",1995,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",1998,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2002,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2001,4.3
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",1996,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2005,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2013,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",2016,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2015,0.31243837,"BGR",1997,4.1
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2011,3.73
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2021,3.12
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2018,3.47
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2010,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2020,2.97
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2009,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2012,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2015,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2007,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2006,4.07
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2004,4.23
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2014,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2000,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",1999,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2017,3.52
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2019,3.33
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2003,4.21
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2008,3.6
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",1995,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",1998,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2002,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2001,4.3
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",1996,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2005,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2013,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",2016,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2013,0.33256015,"BGR",1997,4.1
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2011,3.73
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2021,3.12
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2018,3.47
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2010,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2020,2.97
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2009,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2012,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2015,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2007,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2006,4.07
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2004,4.23
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2014,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2000,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",1999,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2017,3.52
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2019,3.33
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2003,4.21
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2008,3.6
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",1995,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",1998,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2002,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2001,4.3
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",1996,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2005,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2013,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",2016,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2001,0.60200876,"BGR",1997,4.1
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2011,3.73
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2021,3.12
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2018,3.47
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2010,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2020,2.97
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2009,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2012,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2015,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2007,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2006,4.07
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2004,4.23
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2014,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2000,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",1999,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2017,3.52
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2019,3.33
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2003,4.21
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2008,3.6
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",1995,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",1998,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2002,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2001,4.3
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",1996,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2005,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2013,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",2016,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2007,0.4997088,"BGR",1997,4.1
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2011,3.73
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2021,3.12
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2018,3.47
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2010,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2020,2.97
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2009,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2012,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2015,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2007,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2006,4.07
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2004,4.23
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2014,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2000,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",1999,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2017,3.52
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2019,3.33
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2003,4.21
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2008,3.6
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",1995,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",1998,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2002,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2001,4.3
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",1996,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2005,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2013,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",2016,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2005,0.5054786,"BGR",1997,4.1
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2011,3.73
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2021,3.12
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2018,3.47
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2010,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2020,2.97
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2009,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2012,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2015,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2007,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2006,4.07
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2004,4.23
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2014,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2000,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",1999,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2017,3.52
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2019,3.33
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2003,4.21
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2008,3.6
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",1995,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",1998,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2002,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2001,4.3
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",1996,3.9
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2005,4.2
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2013,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",2016,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",1996,1.4368515,"BGR",1997,4.1
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2011,3.73
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2021,3.12
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2018,3.47
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2010,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2020,2.97
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2009,3.5
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2012,3.71
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2015,3.4
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2007,3.8
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2006,4.07
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2004,4.23
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2014,3.7
"Bulgaria","BG",42.733883,25.48583,"BGR",2021,2.1252174,"BGR",2000,3.9
