"Entity","Code.x","Year.x","Employment","Code.y","Year.y","Tourism_GDP"
"Czechia","CZE",2006,6.1897235,"CZE",2011,2.517638
"Czechia","CZE",2006,6.1897235,"CZE",2016,2.8961742
"Czechia","CZE",2006,6.1897235,"CZE",2012,2.724421
"Czechia","CZE",2006,6.1897235,"CZE",2013,2.8466613
"Czechia","CZE",2006,6.1897235,"CZE",2010,2.5107954
"Czechia","CZE",2006,6.1897235,"CZE",2020,1.4804542
"Czechia","CZE",2006,6.1897235,"CZE",2014,2.7124748
"Czechia","CZE",2006,6.1897235,"CZE",2017,2.9079974
"Czechia","CZE",2006,6.1897235,"CZE",2018,2.8821523
"Czechia","CZE",2006,6.1897235,"CZE",2009,2.6374454
"Czechia","CZE",2006,6.1897235,"CZE",2008,2.5588515
"Czechia","CZE",2006,6.1897235,"CZE",2019,2.8764093
"Czechia","CZE",2018,6.780515,"CZE",2015,2.7326841
"Czechia","CZE",2018,6.780515,"CZE",2011,2.517638
"Czechia","CZE",2018,6.780515,"CZE",2016,2.8961742
"Czechia","CZE",2018,6.780515,"CZE",2012,2.724421
"Czechia","CZE",2018,6.780515,"CZE",2013,2.8466613
"Czechia","CZE",2018,6.780515,"CZE",2010,2.5107954
"Czechia","CZE",2018,6.780515,"CZE",2020,1.4804542
"Czechia","CZE",2018,6.780515,"CZE",2014,2.7124748
"Czechia","CZE",2018,6.780515,"CZE",2017,2.9079974
"Czechia","CZE",2018,6.780515,"CZE",2018,2.8821523
"Czechia","CZE",2018,6.780515,"CZE",2009,2.6374454
"Czechia","CZE",2018,6.780515,"CZE",2008,2.5588515
"Czechia","CZE",2018,6.780515,"CZE",2019,2.8764093
"Czechia","CZE",2007,6.383288,"CZE",2015,2.7326841
"Czechia","CZE",2007,6.383288,"CZE",2011,2.517638
"Czechia","CZE",2007,6.383288,"CZE",2016,2.8961742
"Czechia","CZE",2007,6.383288,"CZE",2012,2.724421
"Czechia","CZE",2007,6.383288,"CZE",2013,2.8466613
"Czechia","CZE",2007,6.383288,"CZE",2010,2.5107954
"Czechia","CZE",2007,6.383288,"CZE",2020,1.4804542
"Czechia","CZE",2007,6.383288,"CZE",2014,2.7124748
"Czechia","CZE",2007,6.383288,"CZE",2017,2.9079974
"Czechia","CZE",2007,6.383288,"CZE",2018,2.8821523
"Czechia","CZE",2007,6.383288,"CZE",2009,2.6374454
"Czechia","CZE",2007,6.383288,"CZE",2008,2.5588515
"Czechia","CZE",2007,6.383288,"CZE",2019,2.8764093
"Czechia","CZE",2014,6.242908,"CZE",2015,2.7326841
"Czechia","CZE",2014,6.242908,"CZE",2011,2.517638
"Czechia","CZE",2014,6.242908,"CZE",2016,2.8961742
"Czechia","CZE",2014,6.242908,"CZE",2012,2.724421
"Czechia","CZE",2014,6.242908,"CZE",2013,2.8466613
"Czechia","CZE",2014,6.242908,"CZE",2010,2.5107954
"Czechia","CZE",2014,6.242908,"CZE",2020,1.4804542
"Czechia","CZE",2014,6.242908,"CZE",2014,2.7124748
"Czechia","CZE",2014,6.242908,"CZE",2017,2.9079974
"Czechia","CZE",2014,6.242908,"CZE",2018,2.8821523
"Czechia","CZE",2014,6.242908,"CZE",2009,2.6374454
"Czechia","CZE",2014,6.242908,"CZE",2008,2.5588515
"Czechia","CZE",2014,6.242908,"CZE",2019,2.8764093
"Czechia","CZE",2008,6.380766,"CZE",2015,2.7326841
"Czechia","CZE",2008,6.380766,"CZE",2011,2.517638
"Czechia","CZE",2008,6.380766,"CZE",2016,2.8961742
"Czechia","CZE",2008,6.380766,"CZE",2012,2.724421
"Czechia","CZE",2008,6.380766,"CZE",2013,2.8466613
"Czechia","CZE",2008,6.380766,"CZE",2010,2.5107954
"Czechia","CZE",2008,6.380766,"CZE",2020,1.4804542
"Czechia","CZE",2008,6.380766,"CZE",2014,2.7124748
"Czechia","CZE",2008,6.380766,"CZE",2017,2.9079974
"Czechia","CZE",2008,6.380766,"CZE",2018,2.8821523
"Czechia","CZE",2008,6.380766,"CZE",2009,2.6374454
"Czechia","CZE",2008,6.380766,"CZE",2008,2.5588515
"Czechia","CZE",2008,6.380766,"CZE",2019,2.8764093
"Czechia","CZE",2011,6.640385,"CZE",2015,2.7326841
"Czechia","CZE",2011,6.640385,"CZE",2011,2.517638
"Czechia","CZE",2011,6.640385,"CZE",2016,2.8961742
"Czechia","CZE",2011,6.640385,"CZE",2012,2.724421
"Czechia","CZE",2011,6.640385,"CZE",2013,2.8466613
"Czechia","CZE",2011,6.640385,"CZE",2010,2.5107954
"Czechia","CZE",2011,6.640385,"CZE",2020,1.4804542
"Czechia","CZE",2011,6.640385,"CZE",2014,2.7124748
"Czechia","CZE",2011,6.640385,"CZE",2017,2.9079974
"Czechia","CZE",2011,6.640385,"CZE",2018,2.8821523
"Czechia","CZE",2011,6.640385,"CZE",2009,2.6374454
"Czechia","CZE",2011,6.640385,"CZE",2008,2.5588515
"Czechia","CZE",2011,6.640385,"CZE",2019,2.8764093
"Czechia","CZE",2012,6.640621,"CZE",2015,2.7326841
"Czechia","CZE",2012,6.640621,"CZE",2011,2.517638
"Czechia","CZE",2012,6.640621,"CZE",2016,2.8961742
"Czechia","CZE",2012,6.640621,"CZE",2012,2.724421
"Czechia","CZE",2012,6.640621,"CZE",2013,2.8466613
"Czechia","CZE",2012,6.640621,"CZE",2010,2.5107954
"Czechia","CZE",2012,6.640621,"CZE",2020,1.4804542
"Czechia","CZE",2012,6.640621,"CZE",2014,2.7124748
"Czechia","CZE",2012,6.640621,"CZE",2017,2.9079974
"Czechia","CZE",2012,6.640621,"CZE",2018,2.8821523
"Czechia","CZE",2012,6.640621,"CZE",2009,2.6374454
"Czechia","CZE",2012,6.640621,"CZE",2008,2.5588515
"Czechia","CZE",2012,6.640621,"CZE",2019,2.8764093
"Czechia","CZE",2013,6.572179,"CZE",2015,2.7326841
"Czechia","CZE",2013,6.572179,"CZE",2011,2.517638
"Czechia","CZE",2013,6.572179,"CZE",2016,2.8961742
"Czechia","CZE",2013,6.572179,"CZE",2012,2.724421
"Czechia","CZE",2013,6.572179,"CZE",2013,2.8466613
"Czechia","CZE",2013,6.572179,"CZE",2010,2.5107954
"Czechia","CZE",2013,6.572179,"CZE",2020,1.4804542
"Czechia","CZE",2013,6.572179,"CZE",2014,2.7124748
"Czechia","CZE",2013,6.572179,"CZE",2017,2.9079974
"Czechia","CZE",2013,6.572179,"CZE",2018,2.8821523
"Czechia","CZE",2013,6.572179,"CZE",2009,2.6374454
"Czechia","CZE",2013,6.572179,"CZE",2008,2.5588515
"Czechia","CZE",2013,6.572179,"CZE",2019,2.8764093
"Czechia","CZE",2009,6.505837,"CZE",2015,2.7326841
"Czechia","CZE",2009,6.505837,"CZE",2011,2.517638
"Czechia","CZE",2009,6.505837,"CZE",2016,2.8961742
"Czechia","CZE",2009,6.505837,"CZE",2012,2.724421
"Czechia","CZE",2009,6.505837,"CZE",2013,2.8466613
"Czechia","CZE",2009,6.505837,"CZE",2010,2.5107954
"Czechia","CZE",2009,6.505837,"CZE",2020,1.4804542
"Czechia","CZE",2009,6.505837,"CZE",2014,2.7124748
"Czechia","CZE",2009,6.505837,"CZE",2017,2.9079974
"Czechia","CZE",2009,6.505837,"CZE",2018,2.8821523
"Czechia","CZE",2009,6.505837,"CZE",2009,2.6374454
"Czechia","CZE",2009,6.505837,"CZE",2008,2.5588515
"Czechia","CZE",2009,6.505837,"CZE",2019,2.8764093
"Czechia","CZE",2010,6.796246,"CZE",2015,2.7326841
"Czechia","CZE",2010,6.796246,"CZE",2011,2.517638
"Czechia","CZE",2010,6.796246,"CZE",2016,2.8961742
"Czechia","CZE",2010,6.796246,"CZE",2012,2.724421
"Czechia","CZE",2010,6.796246,"CZE",2013,2.8466613
"Czechia","CZE",2010,6.796246,"CZE",2010,2.5107954
"Czechia","CZE",2010,6.796246,"CZE",2020,1.4804542
"Czechia","CZE",2010,6.796246,"CZE",2014,2.7124748
"Czechia","CZE",2010,6.796246,"CZE",2017,2.9079974
"Czechia","CZE",2010,6.796246,"CZE",2018,2.8821523
"Czechia","CZE",2010,6.796246,"CZE",2009,2.6374454
"Czechia","CZE",2010,6.796246,"CZE",2008,2.5588515
"Czechia","CZE",2010,6.796246,"CZE",2019,2.8764093
"Denmark","DNK",2010,13.961825,"DNK",2013,1.685459
"Denmark","DNK",2010,13.961825,"DNK",2014,1.8857125
"Denmark","DNK",2010,13.961825,"DNK",2015,1.8737764
"Denmark","DNK",2010,13.961825,"DNK",2012,1.4730273
"Denmark","DNK",2010,13.961825,"DNK",2019,2.484683
"Denmark","DNK",2010,13.961825,"DNK",2008,1.6828082
"Denmark","DNK",2010,13.961825,"DNK",2020,1.5547265
"Denmark","DNK",2010,13.961825,"DNK",2011,1.4525561
"Denmark","DNK",2010,13.961825,"DNK",2016,1.930691
"Denmark","DNK",2010,13.961825,"DNK",2018,2.2581284
"Denmark","DNK",2010,13.961825,"DNK",2010,1.9747332
"Denmark","DNK",2010,13.961825,"DNK",2017,2.3386962
"Denmark","DNK",2006,15.134129,"DNK",2013,1.685459
"Denmark","DNK",2006,15.134129,"DNK",2014,1.8857125
"Denmark","DNK",2006,15.134129,"DNK",2015,1.8737764
"Denmark","DNK",2006,15.134129,"DNK",2012,1.4730273
"Denmark","DNK",2006,15.134129,"DNK",2019,2.484683
"Denmark","DNK",2006,15.134129,"DNK",2008,1.6828082
"Denmark","DNK",2006,15.134129,"DNK",2020,1.5547265
"Denmark","DNK",2006,15.134129,"DNK",2011,1.4525561
"Denmark","DNK",2006,15.134129,"DNK",2016,1.930691
"Denmark","DNK",2006,15.134129,"DNK",2018,2.2581284
"Denmark","DNK",2006,15.134129,"DNK",2010,1.9747332
"Denmark","DNK",2006,15.134129,"DNK",2017,2.3386962
"Denmark","DNK",2017,20.525036,"DNK",2013,1.685459
"Denmark","DNK",2017,20.525036,"DNK",2014,1.8857125
"Denmark","DNK",2017,20.525036,"DNK",2015,1.8737764
"Denmark","DNK",2017,20.525036,"DNK",2012,1.4730273
"Denmark","DNK",2017,20.525036,"DNK",2019,2.484683
"Denmark","DNK",2017,20.525036,"DNK",2008,1.6828082
"Denmark","DNK",2017,20.525036,"DNK",2020,1.5547265
"Denmark","DNK",2017,20.525036,"DNK",2011,1.4525561
"Denmark","DNK",2017,20.525036,"DNK",2016,1.930691
"Denmark","DNK",2017,20.525036,"DNK",2018,2.2581284
"Denmark","DNK",2017,20.525036,"DNK",2010,1.9747332
"Denmark","DNK",2017,20.525036,"DNK",2017,2.3386962
"Denmark","DNK",2021,22.291513,"DNK",2013,1.685459
"Denmark","DNK",2021,22.291513,"DNK",2014,1.8857125
"Denmark","DNK",2021,22.291513,"DNK",2015,1.8737764
"Denmark","DNK",2021,22.291513,"DNK",2012,1.4730273
"Denmark","DNK",2021,22.291513,"DNK",2019,2.484683
"Denmark","DNK",2021,22.291513,"DNK",2008,1.6828082
"Denmark","DNK",2021,22.291513,"DNK",2020,1.5547265
"Denmark","DNK",2021,22.291513,"DNK",2011,1.4525561
"Denmark","DNK",2021,22.291513,"DNK",2016,1.930691
"Denmark","DNK",2021,22.291513,"DNK",2018,2.2581284
"Denmark","DNK",2021,22.291513,"DNK",2010,1.9747332
"Denmark","DNK",2021,22.291513,"DNK",2017,2.3386962
"Denmark","DNK",2009,13.842508,"DNK",2013,1.685459
"Denmark","DNK",2009,13.842508,"DNK",2014,1.8857125
"Denmark","DNK",2009,13.842508,"DNK",2015,1.8737764
"Denmark","DNK",2009,13.842508,"DNK",2012,1.4730273
"Denmark","DNK",2009,13.842508,"DNK",2019,2.484683
"Denmark","DNK",2009,13.842508,"DNK",2008,1.6828082
"Denmark","DNK",2009,13.842508,"DNK",2020,1.5547265
"Denmark","DNK",2009,13.842508,"DNK",2011,1.4525561
"Denmark","DNK",2009,13.842508,"DNK",2016,1.930691
"Denmark","DNK",2009,13.842508,"DNK",2018,2.2581284
"Denmark","DNK",2009,13.842508,"DNK",2010,1.9747332
"Denmark","DNK",2009,13.842508,"DNK",2017,2.3386962
"Denmark","DNK",2008,14.374625,"DNK",2013,1.685459
"Denmark","DNK",2008,14.374625,"DNK",2014,1.8857125
"Denmark","DNK",2008,14.374625,"DNK",2015,1.8737764
"Denmark","DNK",2008,14.374625,"DNK",2012,1.4730273
"Denmark","DNK",2008,14.374625,"DNK",2019,2.484683
"Denmark","DNK",2008,14.374625,"DNK",2008,1.6828082
"Denmark","DNK",2008,14.374625,"DNK",2020,1.5547265
"Denmark","DNK",2008,14.374625,"DNK",2011,1.4525561
"Denmark","DNK",2008,14.374625,"DNK",2016,1.930691
"Denmark","DNK",2008,14.374625,"DNK",2018,2.2581284
"Denmark","DNK",2008,14.374625,"DNK",2010,1.9747332
"Denmark","DNK",2008,14.374625,"DNK",2017,2.3386962
"Denmark","DNK",2020,18.09244,"DNK",2013,1.685459
"Denmark","DNK",2020,18.09244,"DNK",2014,1.8857125
"Denmark","DNK",2020,18.09244,"DNK",2015,1.8737764
"Denmark","DNK",2020,18.09244,"DNK",2012,1.4730273
"Denmark","DNK",2020,18.09244,"DNK",2019,2.484683
"Denmark","DNK",2020,18.09244,"DNK",2008,1.6828082
"Denmark","DNK",2020,18.09244,"DNK",2020,1.5547265
"Denmark","DNK",2020,18.09244,"DNK",2011,1.4525561
"Denmark","DNK",2020,18.09244,"DNK",2016,1.930691
"Denmark","DNK",2020,18.09244,"DNK",2018,2.2581284
"Denmark","DNK",2020,18.09244,"DNK",2010,1.9747332
"Denmark","DNK",2020,18.09244,"DNK",2017,2.3386962
"Denmark","DNK",2015,18.80325,"DNK",2013,1.685459
"Denmark","DNK",2015,18.80325,"DNK",2014,1.8857125
"Denmark","DNK",2015,18.80325,"DNK",2015,1.8737764
"Denmark","DNK",2015,18.80325,"DNK",2012,1.4730273
"Denmark","DNK",2015,18.80325,"DNK",2019,2.484683
"Denmark","DNK",2015,18.80325,"DNK",2008,1.6828082
"Denmark","DNK",2015,18.80325,"DNK",2020,1.5547265
"Denmark","DNK",2015,18.80325,"DNK",2011,1.4525561
"Denmark","DNK",2015,18.80325,"DNK",2016,1.930691
"Denmark","DNK",2015,18.80325,"DNK",2018,2.2581284
"Denmark","DNK",2015,18.80325,"DNK",2010,1.9747332
"Denmark","DNK",2015,18.80325,"DNK",2017,2.3386962
"Denmark","DNK",2018,20.877491,"DNK",2013,1.685459
"Denmark","DNK",2018,20.877491,"DNK",2014,1.8857125
"Denmark","DNK",2018,20.877491,"DNK",2015,1.8737764
"Denmark","DNK",2018,20.877491,"DNK",2012,1.4730273
"Denmark","DNK",2018,20.877491,"DNK",2019,2.484683
"Denmark","DNK",2018,20.877491,"DNK",2008,1.6828082
"Denmark","DNK",2018,20.877491,"DNK",2020,1.5547265
"Denmark","DNK",2018,20.877491,"DNK",2011,1.4525561
"Denmark","DNK",2018,20.877491,"DNK",2016,1.930691
"Denmark","DNK",2018,20.877491,"DNK",2018,2.2581284
"Denmark","DNK",2018,20.877491,"DNK",2010,1.9747332
"Denmark","DNK",2018,20.877491,"DNK",2017,2.3386962
"Denmark","DNK",2011,14.97485,"DNK",2013,1.685459
"Denmark","DNK",2011,14.97485,"DNK",2014,1.8857125
"Denmark","DNK",2011,14.97485,"DNK",2015,1.8737764
"Denmark","DNK",2011,14.97485,"DNK",2012,1.4730273
"Denmark","DNK",2011,14.97485,"DNK",2019,2.484683
"Denmark","DNK",2011,14.97485,"DNK",2008,1.6828082
"Denmark","DNK",2011,14.97485,"DNK",2020,1.5547265
"Denmark","DNK",2011,14.97485,"DNK",2011,1.4525561
"Denmark","DNK",2011,14.97485,"DNK",2016,1.930691
"Denmark","DNK",2011,14.97485,"DNK",2018,2.2581284
"Denmark","DNK",2011,14.97485,"DNK",2010,1.9747332
"Denmark","DNK",2011,14.97485,"DNK",2017,2.3386962
"Denmark","DNK",2016,19.929537,"DNK",2013,1.685459
"Denmark","DNK",2016,19.929537,"DNK",2014,1.8857125
"Denmark","DNK",2016,19.929537,"DNK",2015,1.8737764
"Denmark","DNK",2016,19.929537,"DNK",2012,1.4730273
"Denmark","DNK",2016,19.929537,"DNK",2019,2.484683
"Denmark","DNK",2016,19.929537,"DNK",2008,1.6828082
"Denmark","DNK",2016,19.929537,"DNK",2020,1.5547265
"Denmark","DNK",2016,19.929537,"DNK",2011,1.4525561
"Denmark","DNK",2016,19.929537,"DNK",2016,1.930691
"Denmark","DNK",2016,19.929537,"DNK",2018,2.2581284
"Denmark","DNK",2016,19.929537,"DNK",2010,1.9747332
"Denmark","DNK",2016,19.929537,"DNK",2017,2.3386962
"Denmark","DNK",2014,17.752636,"DNK",2013,1.685459
"Denmark","DNK",2014,17.752636,"DNK",2014,1.8857125
"Denmark","DNK",2014,17.752636,"DNK",2015,1.8737764
"Denmark","DNK",2014,17.752636,"DNK",2012,1.4730273
"Denmark","DNK",2014,17.752636,"DNK",2019,2.484683
"Denmark","DNK",2014,17.752636,"DNK",2008,1.6828082
"Denmark","DNK",2014,17.752636,"DNK",2020,1.5547265
"Denmark","DNK",2014,17.752636,"DNK",2011,1.4525561
"Denmark","DNK",2014,17.752636,"DNK",2016,1.930691
"Denmark","DNK",2014,17.752636,"DNK",2018,2.2581284
"Denmark","DNK",2014,17.752636,"DNK",2010,1.9747332
"Denmark","DNK",2014,17.752636,"DNK",2017,2.3386962
"Denmark","DNK",2013,16.247753,"DNK",2013,1.685459
"Denmark","DNK",2013,16.247753,"DNK",2014,1.8857125
"Denmark","DNK",2013,16.247753,"DNK",2015,1.8737764
"Denmark","DNK",2013,16.247753,"DNK",2012,1.4730273
"Denmark","DNK",2013,16.247753,"DNK",2019,2.484683
"Denmark","DNK",2013,16.247753,"DNK",2008,1.6828082
"Denmark","DNK",2013,16.247753,"DNK",2020,1.5547265
"Denmark","DNK",2013,16.247753,"DNK",2011,1.4525561
"Denmark","DNK",2013,16.247753,"DNK",2016,1.930691
"Denmark","DNK",2013,16.247753,"DNK",2018,2.2581284
"Denmark","DNK",2013,16.247753,"DNK",2010,1.9747332
"Denmark","DNK",2013,16.247753,"DNK",2017,2.3386962
"Denmark","DNK",2007,15.874528,"DNK",2013,1.685459
"Denmark","DNK",2007,15.874528,"DNK",2014,1.8857125
"Denmark","DNK",2007,15.874528,"DNK",2015,1.8737764
"Denmark","DNK",2007,15.874528,"DNK",2012,1.4730273
"Denmark","DNK",2007,15.874528,"DNK",2019,2.484683
"Denmark","DNK",2007,15.874528,"DNK",2008,1.6828082
"Denmark","DNK",2007,15.874528,"DNK",2020,1.5547265
"Denmark","DNK",2007,15.874528,"DNK",2011,1.4525561
"Denmark","DNK",2007,15.874528,"DNK",2016,1.930691
"Denmark","DNK",2007,15.874528,"DNK",2018,2.2581284
"Denmark","DNK",2007,15.874528,"DNK",2010,1.9747332
"Denmark","DNK",2007,15.874528,"DNK",2017,2.3386962
"Denmark","DNK",2012,15.836585,"DNK",2013,1.685459
"Denmark","DNK",2012,15.836585,"DNK",2014,1.8857125
"Denmark","DNK",2012,15.836585,"DNK",2015,1.8737764
"Denmark","DNK",2012,15.836585,"DNK",2012,1.4730273
"Denmark","DNK",2012,15.836585,"DNK",2019,2.484683
"Denmark","DNK",2012,15.836585,"DNK",2008,1.6828082
"Denmark","DNK",2012,15.836585,"DNK",2020,1.5547265
"Denmark","DNK",2012,15.836585,"DNK",2011,1.4525561
"Denmark","DNK",2012,15.836585,"DNK",2016,1.930691
"Denmark","DNK",2012,15.836585,"DNK",2018,2.2581284
"Denmark","DNK",2012,15.836585,"DNK",2010,1.9747332
"Denmark","DNK",2012,15.836585,"DNK",2017,2.3386962
"Denmark","DNK",2019,21.308243,"DNK",2013,1.685459
"Denmark","DNK",2019,21.308243,"DNK",2014,1.8857125
"Denmark","DNK",2019,21.308243,"DNK",2015,1.8737764
"Denmark","DNK",2019,21.308243,"DNK",2012,1.4730273
"Denmark","DNK",2019,21.308243,"DNK",2019,2.484683
"Denmark","DNK",2019,21.308243,"DNK",2008,1.6828082
"Denmark","DNK",2019,21.308243,"DNK",2020,1.5547265
"Denmark","DNK",2019,21.308243,"DNK",2011,1.4525561
"Denmark","DNK",2019,21.308243,"DNK",2016,1.930691
"Denmark","DNK",2019,21.308243,"DNK",2018,2.2581284
"Denmark","DNK",2019,21.308243,"DNK",2010,1.9747332
"Denmark","DNK",2019,21.308243,"DNK",2017,2.3386962
"Ecuador","ECU",2017,5.3063593,"ECU",2010,1.72
"Ecuador","ECU",2017,5.3063593,"ECU",2016,1.87
"Ecuador","ECU",2017,5.3063593,"ECU",2014,1.96
"Ecuador","ECU",2017,5.3063593,"ECU",2012,1.91
"Ecuador","ECU",2017,5.3063593,"ECU",2013,1.89
"Ecuador","ECU",2017,5.3063593,"ECU",2009,1.66
"Ecuador","ECU",2017,5.3063593,"ECU",2017,2.08
"Ecuador","ECU",2017,5.3063593,"ECU",2015,1.9
"Ecuador","ECU",2017,5.3063593,"ECU",2008,1.82
"Ecuador","ECU",2017,5.3063593,"ECU",2011,1.86
"Ecuador","ECU",2017,5.3063593,"ECU",2021,1.22
"Ecuador","ECU",2017,5.3063593,"ECU",2019,2.27
"Ecuador","ECU",2017,5.3063593,"ECU",2018,1.92
"Ecuador","ECU",2017,5.3063593,"ECU",2020,1.05
"Ecuador","ECU",2010,3.6425302,"ECU",2010,1.72
"Ecuador","ECU",2010,3.6425302,"ECU",2016,1.87
"Ecuador","ECU",2010,3.6425302,"ECU",2014,1.96
"Ecuador","ECU",2010,3.6425302,"ECU",2012,1.91
"Ecuador","ECU",2010,3.6425302,"ECU",2013,1.89
"Ecuador","ECU",2010,3.6425302,"ECU",2009,1.66
"Ecuador","ECU",2010,3.6425302,"ECU",2017,2.08
"Ecuador","ECU",2010,3.6425302,"ECU",2015,1.9
"Ecuador","ECU",2010,3.6425302,"ECU",2008,1.82
"Ecuador","ECU",2010,3.6425302,"ECU",2011,1.86
"Ecuador","ECU",2010,3.6425302,"ECU",2021,1.22
"Ecuador","ECU",2010,3.6425302,"ECU",2019,2.27
"Ecuador","ECU",2010,3.6425302,"ECU",2018,1.92
"Ecuador","ECU",2010,3.6425302,"ECU",2020,1.05
"Ecuador","ECU",2009,3.653995,"ECU",2010,1.72
"Ecuador","ECU",2009,3.653995,"ECU",2016,1.87
"Ecuador","ECU",2009,3.653995,"ECU",2014,1.96
"Ecuador","ECU",2009,3.653995,"ECU",2012,1.91
"Ecuador","ECU",2009,3.653995,"ECU",2013,1.89
"Ecuador","ECU",2009,3.653995,"ECU",2009,1.66
"Ecuador","ECU",2009,3.653995,"ECU",2017,2.08
"Ecuador","ECU",2009,3.653995,"ECU",2015,1.9
"Ecuador","ECU",2009,3.653995,"ECU",2008,1.82
"Ecuador","ECU",2009,3.653995,"ECU",2011,1.86
"Ecuador","ECU",2009,3.653995,"ECU",2021,1.22
"Ecuador","ECU",2009,3.653995,"ECU",2019,2.27
"Ecuador","ECU",2009,3.653995,"ECU",2018,1.92
"Ecuador","ECU",2009,3.653995,"ECU",2020,1.05
"Ecuador","ECU",2016,5.365098,"ECU",2010,1.72
"Ecuador","ECU",2016,5.365098,"ECU",2016,1.87
"Ecuador","ECU",2016,5.365098,"ECU",2014,1.96
"Ecuador","ECU",2016,5.365098,"ECU",2012,1.91
"Ecuador","ECU",2016,5.365098,"ECU",2013,1.89
"Ecuador","ECU",2016,5.365098,"ECU",2009,1.66
"Ecuador","ECU",2016,5.365098,"ECU",2017,2.08
"Ecuador","ECU",2016,5.365098,"ECU",2015,1.9
"Ecuador","ECU",2016,5.365098,"ECU",2008,1.82
"Ecuador","ECU",2016,5.365098,"ECU",2011,1.86
"Ecuador","ECU",2016,5.365098,"ECU",2021,1.22
"Ecuador","ECU",2016,5.365098,"ECU",2019,2.27
"Ecuador","ECU",2016,5.365098,"ECU",2018,1.92
"Ecuador","ECU",2016,5.365098,"ECU",2020,1.05
"Ecuador","ECU",2015,5.2729383,"ECU",2010,1.72
"Ecuador","ECU",2015,5.2729383,"ECU",2016,1.87
"Ecuador","ECU",2015,5.2729383,"ECU",2014,1.96
"Ecuador","ECU",2015,5.2729383,"ECU",2012,1.91
"Ecuador","ECU",2015,5.2729383,"ECU",2013,1.89
"Ecuador","ECU",2015,5.2729383,"ECU",2009,1.66
"Ecuador","ECU",2015,5.2729383,"ECU",2017,2.08
"Ecuador","ECU",2015,5.2729383,"ECU",2015,1.9
"Ecuador","ECU",2015,5.2729383,"ECU",2008,1.82
"Ecuador","ECU",2015,5.2729383,"ECU",2011,1.86
"Ecuador","ECU",2015,5.2729383,"ECU",2021,1.22
"Ecuador","ECU",2015,5.2729383,"ECU",2019,2.27
"Ecuador","ECU",2015,5.2729383,"ECU",2018,1.92
"Ecuador","ECU",2015,5.2729383,"ECU",2020,1.05
"Ecuador","ECU",2011,4.042596,"ECU",2010,1.72
"Ecuador","ECU",2011,4.042596,"ECU",2016,1.87
"Ecuador","ECU",2011,4.042596,"ECU",2014,1.96
"Ecuador","ECU",2011,4.042596,"ECU",2012,1.91
"Ecuador","ECU",2011,4.042596,"ECU",2013,1.89
"Ecuador","ECU",2011,4.042596,"ECU",2009,1.66
"Ecuador","ECU",2011,4.042596,"ECU",2017,2.08
"Ecuador","ECU",2011,4.042596,"ECU",2015,1.9
"Ecuador","ECU",2011,4.042596,"ECU",2008,1.82
"Ecuador","ECU",2011,4.042596,"ECU",2011,1.86
"Ecuador","ECU",2011,4.042596,"ECU",2021,1.22
"Ecuador","ECU",2011,4.042596,"ECU",2019,2.27
"Ecuador","ECU",2011,4.042596,"ECU",2018,1.92
"Ecuador","ECU",2011,4.042596,"ECU",2020,1.05
"Ecuador","ECU",1999,2.212607,"ECU",2010,1.72
"Ecuador","ECU",1999,2.212607,"ECU",2016,1.87
"Ecuador","ECU",1999,2.212607,"ECU",2014,1.96
"Ecuador","ECU",1999,2.212607,"ECU",2012,1.91
"Ecuador","ECU",1999,2.212607,"ECU",2013,1.89
"Ecuador","ECU",1999,2.212607,"ECU",2009,1.66
"Ecuador","ECU",1999,2.212607,"ECU",2017,2.08
"Ecuador","ECU",1999,2.212607,"ECU",2015,1.9
"Ecuador","ECU",1999,2.212607,"ECU",2008,1.82
"Ecuador","ECU",1999,2.212607,"ECU",2011,1.86
"Ecuador","ECU",1999,2.212607,"ECU",2021,1.22
"Ecuador","ECU",1999,2.212607,"ECU",2019,2.27
"Ecuador","ECU",1999,2.212607,"ECU",2018,1.92
"Ecuador","ECU",1999,2.212607,"ECU",2020,1.05
"Ecuador","ECU",2013,4.4393597,"ECU",2010,1.72
"Ecuador","ECU",2013,4.4393597,"ECU",2016,1.87
"Ecuador","ECU",2013,4.4393597,"ECU",2014,1.96
"Ecuador","ECU",2013,4.4393597,"ECU",2012,1.91
"Ecuador","ECU",2013,4.4393597,"ECU",2013,1.89
"Ecuador","ECU",2013,4.4393597,"ECU",2009,1.66
"Ecuador","ECU",2013,4.4393597,"ECU",2017,2.08
"Ecuador","ECU",2013,4.4393597,"ECU",2015,1.9
"Ecuador","ECU",2013,4.4393597,"ECU",2008,1.82
"Ecuador","ECU",2013,4.4393597,"ECU",2011,1.86
"Ecuador","ECU",2013,4.4393597,"ECU",2021,1.22
"Ecuador","ECU",2013,4.4393597,"ECU",2019,2.27
"Ecuador","ECU",2013,4.4393597,"ECU",2018,1.92
"Ecuador","ECU",2013,4.4393597,"ECU",2020,1.05
"Ecuador","ECU",2018,5.2774878,"ECU",2010,1.72
"Ecuador","ECU",2018,5.2774878,"ECU",2016,1.87
"Ecuador","ECU",2018,5.2774878,"ECU",2014,1.96
"Ecuador","ECU",2018,5.2774878,"ECU",2012,1.91
"Ecuador","ECU",2018,5.2774878,"ECU",2013,1.89
"Ecuador","ECU",2018,5.2774878,"ECU",2009,1.66
